Exploratory	Year	Interviewer	Date	PlotID	EP_PlotID	LWCode	SizeManagementUnit	LanduseType	DescLanduse	LanduseIntensity	DescLanduseIntensity	Drainage	StartDrainage	WaterLogging	AllYearGrazing	StartGrazing	EndGrazing	GrazingType	Livestock1	GrazingOverNight1	StartGrazingPeriod1	EndGrazingPeriod1	Livestock2	GrazingOverNight2	StartGrazingPeriod2	EndGrazingPeriod2	Livestock3	GrazingOverNight3	StartGrazingPeriod3	EndGrazingPeriod3	Livestock4	GrazingOverNight4	StartGrazingPeriod4	EndGrazingPeriod4	Cattle6months1	Cattle6_24months1	CattlePlus2years1	SheepGoat1year1	SheepGoatPlus1year1	Pony1	Horse3years1	HorsePlus3years1	NbLivestock1	LivestockUnits1	DescLSU1	DayGrazing1	GrazingArea1	Cattle6months2	Cattle6_24months2	CattlePlus2years2	SheepGoat1year2	SheepGoatPlus1year2	Pony2	Horse3years2	HorsePlus3years2	NbLivestock2	LivestockUnits2	DescLSU2	DayGrazing2	GrazingArea2	Cattle6months3	Cattle6_24months3	CattlePlus2years3	SheepGoat1year3	SheepGoatPlus1year3	Pony3	Horse3years3	HorsePlus3years3	NbLivestock3	LivestockUnits3	DescLSU3	DayGrazing3	GrazingArea3	Cattle6months4	Cattle6_24months4	CattlePlus2years4	SheepGoat1year4	SheepGoatPlus1year4	Pony4	Horse3years4	HorsePlus3years4	NbLivestock4	LivestockUnits4	DescLSU4	DayGrazing4	GrazingArea4	SupplementaryFeeding	DescFeeding	Cuts	DateCut1	DateCut2	DateCut3	DateCut4	DateCut5	MowingType	DescMowing	ProductCut1	MowingMachine1	CutWidth_m1	CutHeight_cm1	DriveSpeed_kmh1	MowingConditioner1	TypeConditioner1	YieldMowing_dtTMha1	ProductCut2	MowingMachine2	CutWidth_m2	CutHeight_cm2	DriveSpeed_kmh2	MowingConditioner2	TypeConditioner2	YieldMowing_dtTMha2	ProductCut3	MowingMachine3	CutWidth_m3	CutHeight_cm3	DriveSpeed_kmh3	MowingConditioner3	TypeConditioner3	YieldMowing_dtTMha3	ProductCut4	MowingMachine4	CutWidth_m4	CutHeight_cm4	DriveSpeed_kmh4	MowingConditioner4	TypeConditioner4	YieldMowing_dtTMha4	ProductCut5	MowingMachine5	CutWidth_m5	CutHeight_cm5	DriveSpeed_kmh5	MowingConditioner5	TypeConditioner5	YieldMowing_dtTMha5	YieldMowingTotal_dtTMha	DescYield	Fertilization	NbFertilization	DateFertilization1	TypeFertApplication1	DateFertilization2	TypeFertApplication2	DateFertilization3	TypeFertApplication3	DateFertilization4	TypeFertApplication4	DateFertilization5	TypeFertApplication5	DateFertilization6	TypeFertApplication6	DateFertilization7	TypeFertApplication7	Manure_tha	TypeManure	Slurry_m3ha	TypeSlurry	Biogas_m3ha	Sludge_m3ha	Mash_m3ha	DescSlurryManure	ExactValOrg	NorgExact	PorgExact	KorgExact	minNitrogen_kgNha	minPhosphorus_kgPha	minPotassium_kgKha	Lime_kgCaha	Sulphur_kgSha	FertOther	DescFert	Maintenance	Leveling	DateLeveling1	DateLeveling2	DateLeveling3	Rolling	DateRolling1	DateRolling2	Mulching	DateMulching1	DateMulching2	ShrubClearanceMulch	DateScrubClMulch	ShrubClearanceSaw	DateScrubClSaw	DescMaintenance	PlantProtectionAgend	DescPPA	Seeds	DescSeeds	LanduserSince	UseSince	Intensity	DescIntensity	Agriculture1981	DescAgriculture1981	RecentLandConsolidation	DescLandConsolidation	OrganicStandards	DescOrganicStandards	AgriEnvironMeasures	DescAgriEnvironMeasures	OtherRemarks
ALB	2006	"Metke Lilienthal, Ralf Lauterbach"	2007-09-13	A35463	AEG19	LW208A	5.13	Maehweide	-1	ja	-1	"keine Entwässerung"	-1	nein	nein	Mai	Oktober	Umtriebsweide	Rind	-1	NA	NA	Pferd	-1	NA	NA	-1	-1	-1	-1	-1	NA	-1	-1	0	37	0	0	0	0	0	20	57	44.2	-1	30	NA	0	0	0	0	0	0	NA	NA	NA	NA	-1	NA	NA	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	NA	-1	0	0	ja	"Heu; Silage; Hafer; Kraftfutter; Pferde Zufuetterung im Stall (geringe Mengen; Wintermonaten mehr)"	1	2006-06-01	-1	-1	-1	-1	ja	-1	Heu	Kreiselmäher	NA	NA	NA	NA	NA	NA	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	"~ 65dt/ha"	-1	ja	1	NA	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	0	-1	0	-1	0	0	0	-1	-1	0	0	0	50	0	0	0	0	0	"Kalkamon 1mal im Fruehjahr"	ja	1	Fruehjahr	-1	-1	1	Fruehjahr	-1	0	0	0	0	0	0	0	"Schleppen Fruehjahr_1mal, Walzen Fruehjahr_1mal"	nein	-1	ja	"Nachsaat partiell: zur Reparatur: Saatgutmischung: 20% Weidelgras fruehbluehend, 20% Weidelgras mittelspaet-bluehend, 20% Weidelgras spaetbluehend, 20%Weidelgras tetra, 20% Wiesenrispe, Nachsaat jaehrlich"	1817	1950	nein	-1	nein	-1	NA	-1	nein	-1	nein	-1	-1
ALB	2006	"Metke Lilienthal"	2007-09-05	A39275	AEG2	LW019A	6.34	Wiese	-1	ja	-1	"keine Entwässerung"	-1	nein	-1	-1	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	NA	-1	-1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	NA	-1	0	0	NA	-1	3	2006-05-15	2006-07-01	2006-09-15	-1	-1	ja	-1	Silage	Kreiselmäher	NA	NA	NA	NA	NA	NA	Silage	NA	NA	NA	NA	NA	NA	NA	Silage	NA	NA	NA	NA	NA	NA	NA	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	"~ 75dt/ha"	-1	ja	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1	NA	-1	NA	0	-1	0	-1	30	0	0	"Annahme Biogas. 2mal Gülle (je 15m³/ha)"	nein	0	0	0	100	0	0	0	0	0	"3mal Stickstoff (1Düngung 40kg/ha; 2+3Düngung 30kg)"	ja	1	Fruehjahr	-1	-1	0	0	0	0	0	0	0	0	0	0	"Schleppen Fruehjahr_1mal"	nein	-1	ja	"10kg/ha, Saatgutmischung (empfohlen vom LWA) trockene Standorte, Nachsaat jaehrlich"	1999	1977	nein	-1	ja	"Teilstueck A bis 1997"	NA	-1	nein	-1	nein	-1	-1
ALB	2006	"Metke Lilienthal, Ralf Lauterbach"	2007-09-13	A21699	AEG20	LW208A	2.19	Weide	-1	ja	-1	"keine Entwässerung"	-1	nein	nein	Mai	Oktober	Umtriebsweide	Rind	-1	NA	NA	-1	-1	-1	-1	-1	-1	-1	-1	-1	NA	-1	-1	0	55	0	0	0	0	0	0	55	33	-1	21	NA	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	NA	-1	0	0	nein	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	nein	0	NA	-1	-1	-1	-1	-1	-1	-1	-1	NA	-1	NA	-1	NA	0	-1	0	-1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	"Kalkamon 1mal im Fruehjahr"	ja	1	Fruehjahr	-1	-1	1	Fruehjahr	-1	0	0	0	0	0	0	0	"Schleppen Fruehjahr_1mal, Walzen Fruehjahr_1mal"	nein	-1	nein	"Nachsaat partiell: zur Reparatur: Saatgutmischung: 20% Weidelgras fruehbluehend, 20% Weidelgras mittelspaet-bluehend, 20% Weidelgras spaetbluehend, 20%Weidelgras tetra, 20% Wiesenrispe, Nachsaat jaehrlich"	1817	1950	nein	-1	nein	-1	NA	-1	nein	-1	nein	-1	-1
ALB	2006	"Metke Lilienthal"	2007-09-12	A21850	AEG21	LW205A	2.93	Weide	-1	ja	-1	"keine Entwässerung"	-1	nein	nein	Mai	Oktober	Dauerweide	Rind	-1	NA	NA	Pferd	-1	NA	NA	-1	-1	-1	-1	-1	NA	-1	-1	24	0	24	0	0	0	0	2	50	33.4	-1	80	NA	0	0	0	0	0	0	NA	NA	NA	NA	-1	NA	NA	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	NA	-1	0	0	ja	"Heu; Silage"	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	ja	1	NA	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	27	Rind	0	-1	0	0	0	"Tierart nicht bekannt - Annahme Rind"	nein	0	0	0	0	0	0	0	0	0	-1	ja	1	Fruehjahr	-1	-1	0	0	0	0	0	0	0	0	0	0	"Schleppen Fruehjahr_1mal"	nein	-1	nein	-1	1982	1982	nein	-1	nein	-1	NA	-1	ja	Bio-Zert	"ja, eine/mehrere Massnahme/n auf dieser Flaeche"	MEKA	-1
ALB	2006	"Metke Lilienthal"	2007-08-07	A45310	AEG22	LW003A	4.84	Wiese	-1	ja	-1	"keine Entwässerung"	-1	nein	nein	November	November	Umtriebsweide	Schaf	-1	NA	NA	-1	-1	-1	-1	-1	-1	-1	-1	-1	NA	-1	-1	0	0	0	300	600	0	0	0	900	75	-1	1	NA	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	NA	-1	0	0	NA	-1	1	2006-07-01	-1	-1	-1	-1	ja	-1	Heu	Kreiselmäher	NA	NA	NA	NA	NA	NA	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	"weniger als 65dt/ha"	-1	nein	0	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	0	-1	0	-1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	-1	nein	0	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	nein	-1	nein	-1	2000	2000	nein	-1	nein	"1991-2007: gleiche Nutzung, 1988-1991: Schafweide, davor verm. kein Ackerbau"	NA	-1	nein	-1	"ja, eine/mehrere Massnahme/n auf dieser Flaeche"	"MEKA 2006: ""Einschuerige Wiese"""	-1
ALB	2006	"Metke Lilienthal"	2007-08-07	A45122	AEG23	LW003A	0.49	Wiese	-1	ja	-1	"keine Entwässerung"	-1	nein	-1	-1	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	NA	-1	-1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	NA	-1	0	0	NA	-1	2	2006-06-01	2006-08-15	-1	-1	-1	ja	-1	Heu	Kreiselmäher	NA	NA	NA	NA	NA	NA	Heu	NA	NA	NA	NA	NA	NA	NA	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	"~ 65dt/ha"	-1	nein	0	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	0	-1	0	-1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	-1	ja	1	Fruehjahr	-1	-1	0	0	0	0	0	0	0	0	0	0	"Schleppen Fruehjahr_1mal"	nein	-1	nein	-1	1977	1977	nein	-1	nein	-1	NA	-1	nein	-1	"ja, aber keine Massnahme auf dieser Flaeche"	-1	-1
ALB	2006	"Metke Lilienthal"	2007-08-22	A42306	AEG24	LW063A	1.88	Maehweide	-1	ja	-1	"keine Entwässerung"	-1	nein	nein	August	Dezember	Portionsweide	Schaf	-1	NA	NA	-1	-1	-1	-1	-1	-1	-1	-1	-1	NA	-1	-1	0	0	0	0	100	0	0	0	100	10	-1	25	NA	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	NA	-1	0	0	nein	-1	2	2006-05-31	2006-07-31	-1	-1	-1	ja	-1	Silage	Kreiselmäher	NA	NA	NA	NA	NA	NA	Heu	NA	NA	NA	NA	NA	NA	NA	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	"weniger als 65dt/ha"	-1	ja	1	NA	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	10	Schaf	0	-1	0	0	0	"November, Schaf"	nein	0	0	0	0	0	0	0	0	0	-1	ja	1	Fruehjahr	-1	-1	0	0	0	0	0	0	0	0	0	0	"Schleppen Fruehjahr_1mal"	nein	-1	nein	-1	1968	1968	nein	-1	nein	-1	NA	-1	nein	-1	"ja, eine/mehrere Massnahme/n auf dieser Flaeche"	"MEKA: ""Gruenlandgrundpunkte"""	-1
ALB	2006	"Metke Lilienthal"	2007-12-12	A7116	AEG25	LW086A	22.06	Weide	-1	ja	-1	"keine Entwässerung"	-1	nein	nein	Mai	August	Umtriebsweide	Schaf	-1	NA	NA	Pony	-1	NA	NA	-1	-1	-1	-1	-1	NA	-1	-1	0	0	0	310	515	0	0	0	825	67	-1	18	NA	0	0	0	0	0	NA	0	0	NA	NA	-1	NA	NA	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	NA	-1	0	0	nein	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	nein	0	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	0	-1	0	-1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	-1	nein	0	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	nein	-1	nein	-1	1982	1982	nein	-1	nein	-1	NA	-1	nein	-1	"ja, eine/mehrere Massnahme/n auf dieser Flaeche"	MEKA	-1
ALB	2006	"Metke Lilienthal"	2007-07-08	A28932	AEG26	LW130A	1.4	Weide	Hueteschaeferei	ja	-1	"keine Entwässerung"	-1	nein	nein	Mai	November	Umtriebsweide	Schaf	-1	NA	NA	-1	-1	-1	-1	-1	-1	-1	-1	-1	NA	-1	-1	0	0	0	500	450	0	0	0	950	70	-1	1	NA	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	NA	-1	0	0	ja	"Zufuetterung Laemmer nachts im Stall,  teils auch Muttertiere"	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	nein	0	0	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	0	-1	0	-1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	-1	ja	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	"Aufwuchs entfernen: Wacholder und Schwarzdorn werden regelmaessig durch Foerster gepflegt, keine maschinelle Pflege;  (2007, Januar)"	nein	-1	nein	-1	1995	1995	nein	-1	nein	-1	NA	-1	nein	"ueberpruefung der unzaehligen Weiden im Winterquatier nicht moeglich"	"ja, eine/mehrere Massnahme/n auf dieser Flaeche"	"MEKA: derzeit , Wechsel zu LPR erwuenscht."	-1
ALB	2006	"Metke Lilienthal"	2007-09-18	A40320	AEG27	LW063A	2.21	Weide	-1	ja	-1	"keine Entwässerung"	-1	nein	nein	Mai	September	Umtriebsweide	Schaf	-1	NA	NA	-1	-1	-1	-1	-1	-1	-1	-1	-1	NA	-1	-1	0	0	0	0	1000	0	0	0	1000	100	-1	4	NA	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	NA	-1	0	0	nein	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	nein	0	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	0	-1	0	-1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	-1	nein	0	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	nein	-1	nein	-1	1977	1977	nein	-1	nein	-1	NA	-1	nein	-1	"ja, eine/mehrere Massnahme/n auf dieser Flaeche"	MEKA	-1
ALB	2006	"Metke Lilienthal"	2007-09-17	A42175	AEG28	LW062A	10.04	Weide	-1	ja	-1	"keine Entwässerung"	-1	nein	nein	Mai	Oktober	Umtriebsweide	Schaf	-1	NA	NA	-1	-1	-1	-1	-1	-1	-1	-1	-1	NA	-1	-1	0	0	0	300	600	0	0	0	900	75	-1	7	NA	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	NA	-1	0	0	nein	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	nein	0	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	0	-1	0	-1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	-1	ja	0	0	0	0	0	0	0	0	0	0	0	0	1	NA	"Entfernen von Einzelpflanzen"	nein	-1	nein	-1	1962	1962	nein	-1	nein	-1	NA	-1	nein	-1	"ja, eine/mehrere Massnahme/n auf dieser Flaeche"	MEKA	-1
ALB	2006	"Ralf Lauterbach"	2009-02-02	A22026	AEG29	LW210A	3.53	Maehweide	-1	nein	"In einzelnen Jahren vor 2006, ausschließlich als Weide genutzt"	"keine Entwässerung"	-1	nein	nein	August	November	Dauerweide	"Mutterkuh,Bulle"	-1	NA	NA	-1	-1	-1	-1	-1	-1	-1	-1	-1	NA	-1	-1	9	0	10	0	0	0	0	0	19	12.7	-1	14	NA	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	NA	-1	0	0	ja	"Heu: Ernte von 0,5 Hektar"	1	2006-06-15	-1	-1	-1	-1	ja	-1	Heu	Kreiselmäher	NA	NA	NA	NA	NA	NA	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	"weniger als 65dt/ha"	-1	ja	1	NA	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	20	Pferd	0	-1	0	0	0	"Pferdemist (hoher Strohanteil)"	nein	0	0	0	0	0	0	0	0	0	-1	ja	1	Fruehjahr	-1	-1	0	0	0	0	0	0	0	0	0	0	"Schleppen Fruehjahr_1mal"	nein	-1	nein	-1	1988	1965	nein	-1	nein	-1	NA	-1	nein	-1	"ja, eine/mehrere Massnahme/n auf dieser Flaeche"	MEKA	-1
ALB	2006	"Metke Lilienthal"	2007-08-21	A48112	AEG3	LW023A	5.19	Wiese	-1	ja	"seit 1957  Wiese"	"keine Entwässerung"	-1	nein	-1	-1	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	NA	-1	-1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	NA	-1	0	0	NA	-1	2	2006-06-01	2006-08-31	-1	-1	-1	ja	-1	Silage	Kreiselmäher	NA	NA	NA	NA	NA	NA	Silage	NA	NA	NA	NA	NA	NA	NA	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	"weniger als 65dt/ha"	-1	ja	1	NA	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	0	-1	20	Rind	0	0	0	"Annahme Rind Oktober"	nein	0	0	0	0	0	0	0	0	0	-1	ja	1	Fruehjahr	-1	-1	0	0	0	0	0	0	0	0	0	0	"Schleppen Fruehjahr_1mal"	nein	-1	nein	-1	1987	1987	nein	-1	nein	-1	NA	-1	ja	"EU-Bio seit 2006 , Aussicht auf Verbandszertifizierung in den naechsten Jahren (Bioland)"	"ja, eine/mehrere Massnahme/n auf dieser Flaeche"	"MEKA 2006: ""Gruenlandgrundpunkte"""	-1
ALB	2006	"Metke Lilienthal"	2007-09-17	A36956	AEG30	LW126A	1.37	Weide	-1	ja	-1	"keine Entwässerung"	-1	nein	nein	April	November	Umtriebsweide	Schaf	-1	NA	NA	-1	-1	-1	-1	-1	-1	-1	-1	-1	NA	-1	-1	0	0	0	300	700	0	0	0	1000	85	-1	2	NA	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	NA	-1	0	0	nein	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	nein	0	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	0	-1	0	-1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	-1	nein	0	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	nein	-1	nein	-1	NA	NA	nein	-1	nein	-1	NA	-1	nein	-1	"ja, eine/mehrere Massnahme/n auf dieser Flaeche"	MEKA	-1
ALB	2006	"Metke Lilienthal"	2007-09-17	A37367	AEG31	LW126A	4.28	Weide	-1	ja	-1	"keine Entwässerung"	-1	nein	nein	April	November	Umtriebsweide	Schaf	-1	NA	NA	-1	-1	-1	-1	-1	-1	-1	-1	-1	NA	-1	-1	0	0	0	300	700	0	0	0	1000	85	-1	3	NA	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	NA	-1	0	0	nein	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	nein	0	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	0	-1	0	-1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	-1	nein	0	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	nein	-1	nein	-1	NA	NA	nein	-1	nein	-1	NA	-1	nein	-1	"ja, eine/mehrere Massnahme/n auf dieser Flaeche"	MEKA	-1
ALB	2006	"Metke Lilienthal"	2007-09-17	A41172	AEG32	LW062A	14.42	Weide	-1	ja	-1	"keine Entwässerung"	-1	nein	nein	Mai	Oktober	Umtriebsweide	Schaf	-1	NA	NA	-1	-1	-1	-1	-1	-1	-1	-1	-1	NA	-1	-1	0	0	0	300	600	0	0	0	900	75	-1	7	NA	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	NA	-1	0	0	nein	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	nein	0	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	0	-1	0	-1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	-1	ja	0	0	0	0	0	0	0	0	0	0	0	0	1	NA	"Entfernen von Einzelpflanzen"	nein	-1	nein	-1	1962	1962	nein	-1	nein	-1	NA	-1	nein	-1	"ja, eine/mehrere Massnahme/n auf dieser Flaeche"	MEKA	-1
ALB	2006	"Metke Lilienthal"	2007-09-18	A41959	AEG33	LW063A	15.46	Weide	-1	ja	-1	"keine Entwässerung"	-1	nein	nein	April	Oktober	Umtriebsweide	Schaf	-1	NA	NA	-1	-1	-1	-1	-1	-1	-1	-1	-1	NA	-1	-1	0	0	0	600	1200	0	0	0	1800	150	-1	8	NA	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	NA	-1	0	0	nein	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	nein	0	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	0	-1	0	-1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	-1	ja	0	-1	-1	-1	0	-1	-1	0	-1	-1	0	-1	0	-1	"Mulchen auf Teilflaechen in unregelmaessigen Abstaenden"	nein	-1	nein	-1	1969	1969	nein	-1	nein	-1	NA	-1	nein	-1	"ja, eine/mehrere Massnahme/n auf dieser Flaeche"	MEKA	-1
